# coef_V dim 2 stochastic 0
-9.643682714780364051e+01;-2.163079737392425983e-02;-7.958416109676846872e-05;-3.083044930463074706e-08;1.194595533604569937e-10;1.423504694546410931e+00;5.938748969569473957e-05;2.480257412784681037e-06;5.711147110787351266e-10;-1.473310622040573392e-01;4.013343907871558258e-06;-2.248156203421558530e-07;2.254812847270315501e-02;3.011848015432860848e-08;-3.851021609480476116e-03
-9.427779540653578749e+01;-2.024967950377742909e-02;-7.723386117763908487e-05;-3.099681844531687602e-08;-8.700551390461441770e-11;1.425636464429435257e+00;9.774863728218008418e-05;2.539573010551521293e-06;4.290594546318970970e-10;-1.473934509552581318e-01;1.418321756929685762e-06;-2.292604985854040933e-07;2.254102855791284554e-02;5.149428563555602523e-07;-3.851977465815448198e-03
-9.197882600440480871e+01;-1.891450793944216002e-02;-7.489136144567254405e-05;-3.140534232670688652e-08;-1.485700451553384482e-11;1.419443287852273805e+00;1.324782441223248952e-04;2.579540856473272470e-06;5.817248904804728227e-10;-1.465991814355600553e-01;-1.045093036111666152e-06;-2.332052773112991417e-07;2.240251481600630257e-02;9.891165788644684653e-07;-3.830578410691121150e-03
-8.958724714363476949e+01;-1.764316037021362860e-02;-7.260173807743797170e-05;-3.163919348736499160e-08;1.633670976275425346e-11;1.406260239562346470e+00;1.632090335927927072e-04;2.603879568852107695e-06;1.090725731955899391e-09;-1.450919340440828265e-01;-3.315297639971959143e-06;-2.357435118227613202e-07;2.215531748717669558e-02;1.439529986768661729e-06;-3.790429031924613668e-03
-8.714251007266467752e+01;-1.644744153747534909e-02;-7.039965862265518126e-05;-3.203634779680442080e-08;-1.734834498279269610e-11;1.387364205715126531e+00;1.898468292012012171e-04;2.619594193120633463e-06;7.570895022013246489e-10;-1.430044893779403026e-01;-5.336881711670571349e-06;-2.377788987928397546e-07;2.181967483149271914e-02;1.859051485197937836e-06;-3.735292375796728237e-03
-8.467783027088418635e+01;-1.533419815474790227e-02;-6.832246016585941106e-05;-3.280903326796646979e-08;-1.887912048914586194e-11;1.363896358373454021e+00;2.121022876444556005e-04;2.650729811648488976e-06;7.037037619284092216e-12;-1.404582156975013874e-01;-6.992561880636571914e-06;-2.414895394764471348e-07;2.141491529964323348e-02;2.227821560119025435e-06;-3.668159092830691748e-03
-8.221982494672587904e+01;-1.430569793993274885e-02;-6.642261810085869911e-05;-3.303545126343010452e-08;-4.254063767916704819e-11;1.336894856077011084e+00;2.285171752376413679e-04;2.756118629321235858e-06;-1.302909780065419909e-09;-1.375624801383183993e-01;-7.767774752309719588e-06;-2.561858050142973298e-07;2.095848062971938930e-02;2.482699735573135058e-06;-3.591607563973031603e-03
-7.978948306506291033e+01;-1.335871716268943743e-02;-6.481226524623906471e-05;-3.195010922496521744e-08;-6.708633648599970911e-11;1.307299284440846421e+00;2.334745890362199816e-04;3.088241571802541330e-06;-5.140562642225177115e-09;-1.344211885460637745e-01;-5.409988213855854156e-06;-3.155560737155838069e-07;2.046740600450869252e-02;2.314822514115633112e-06;-3.507800233427671444e-03
-7.740388026095899932e+01;-1.249101828023846394e-02;-6.310748991289472087e-05;-3.860066177807652821e-08;-2.499866980087972479e-11;1.275905810831287290e+00;2.427033396426026002e-04;3.017615680889207397e-06;-5.307384753905353136e-09;-1.310785895939030610e-01;-8.439290564155044194e-06;-2.853789569101650159e-07;1.993382645268981790e-02;3.332261345079245984e-06;-3.419758589599863896e-03
-7.507486610092861667e+01;-1.171522985601125555e-02;-6.115481961010971190e-05;-5.276168790757651550e-08;5.258748991820993979e-11;1.243225060832150675e+00;2.816034207349105145e-04;2.069105180524388743e-06;9.675664713881815260e-10;-1.275925830284121432e-01;-1.584528316200817244e-05;-1.824750253121010246e-07;1.938790362302711401e-02;4.018454276000227310e-06;-3.331408484513298518e-03
-7.281228199230693576e+01;-1.101962084037744205e-02;-5.323775190202439944e-05;-5.168857002857407679e-06;2.690134684346645599e-06;1.209832382575701359e+00;2.984934126679661404e-04;6.722987507146171993e-06;-3.854218737942005646e-06;-1.240704971748138874e-01;-1.407768323957725443e-05;-5.951071579524125355e-06;1.884702565293761012e-02;6.996830537175924292e-06;-3.234853161683703959e-03
-7.062224696519714939e+01;-1.035700167506625746e-02;-6.659057629487818986e-05;4.456246677886355201e-06;-2.429642961709888027e-06;1.176213227763629909e+00;3.349040222602184258e-04;-2.158099703919447165e-05;1.651893716925201261e-05;-1.205355109478789544e-01;-5.141223214266688046e-06;-1.258869057618738907e-05;1.830576672105443947e-02;-1.421362903819556323e-06;-3.146219968246155574e-03
-6.850950862764796057e+01;-9.721935145808657808e-03;-9.831118439862507330e-05;1.650957802867836222e-05;-4.304613536065815538e-06;1.142690168709299847e+00;3.682089783119124604e-04;-1.831120710704681187e-05;-2.172878792716659291e-05;-1.170424593883145903e-01;-6.642389040578677850e-06;-5.736062703043387501e-06;1.776625612800186715e-02;-8.308285874392140613e-06;-3.052697595253617280e-03
