# coef_V dim 2 stochastic 0
-9.701576368993580957e+01;-3.050476133229818032e-02;-2.022018084195664755e-04;-1.262655100475740255e-07;-3.570281847942169406e-10;1.437527476959671091e+00;5.255106783508267654e-06;6.390881747364574039e-06;1.034036856140119198e-09;-1.488118723811275856e-01;1.134512955935917944e-05;-5.773063733727212821e-07;2.278225480034201667e-02;-7.529527383809409002e-07;-3.876050474235004373e-03
-9.494360163815824194e+01;-1.269746621536400610e-01;-3.373590877103538332e-03;-9.429072441946573235e-06;-8.655752825603713063e-08;1.439661086431357262e+00;5.822996427884419290e-04;1.117651284552323432e-04;1.151403807853057515e-07;-1.488409316130319127e-01;1.337410827417784276e-06;-1.002465392829776647e-05;2.277490626496714299e-02;3.365564690938072090e-06;-3.874390837072194671e-03
-9.272695717782775660e+01;-2.233073683250559327e-01;-1.010027133182767045e-02;-5.329291433486815777e-05;-8.096213610642166714e-07;1.434102217531868284e+00;1.972769031286958352e-03;3.488766058676873172e-04;7.998818052357137276e-07;-1.480619428476561694e-01;-7.664739153945276939e-05;-3.107136451774294983e-05;2.264312269211377071e-02;1.707518568494492683e-05;-3.851296925178715469e-03
-9.041234428670735213e+01;-3.180814806327481037e-01;-1.993013515808073066e-02;-1.606319865574690198e-04;-3.306458859597682931e-06;1.422127280366707325e+00;4.090183276753478481e-03;7.138469784919720951e-04;2.722616837758096153e-06;-1.466162738912331065e-01;-2.173626557091523637e-04;-6.315928171218843090e-05;2.240916957101291018e-02;3.952026660236640510e-05;-3.810360001901269555e-03
-8.803870818979905266e+01;-4.101495712395717419e-01;-3.236497570724505835e-02;-3.603691533164976590e-04;-9.106967960637035731e-06;1.404924959261467876e+00;6.814808288011064974e-03;1.194751676115046735e-03;6.304659811995350083e-06;-1.446310818095115636e-01;-4.120938348304292731e-04;-1.050977921810414273e-04;2.209245962263217677e-02;6.941387136460974716e-05;-3.755271309421992498e-03
-8.563911636813651285e+01;-4.987392635376091121e-01;-4.691840484502041164e-02;-6.799132254831086186e-04;-1.988615287107364793e-05;1.383529445846627404e+00;1.000557281804503873e-02;1.770914692865943607e-03;1.063964614367307604e-05;-1.422198803823286894e-01;-6.500431274023554806e-04;-1.551808109372387889e-04;2.171092358342585626e-02;1.051260869013859178e-04;-3.688913722743158985e-03
-8.324030811887676862e+01;-5.834129200009821048e-01;-6.315287837004479599e-02;-1.144352975063434030e-03;-3.723238739450351886e-05;1.358852382653846114e+00;1.350017268147141181e-02;2.407711384284638712e-03;1.097505733849146736e-05;-1.394810792519711740e-01;-9.196234512440781828e-04;-2.115807555274074048e-04;2.127989482755543449e-02;1.448467458571300881e-04;-3.613777281778141059e-03
-8.086361078194691743e+01;-6.640494336757898353e-01;-8.070758054701876461e-02;-1.776223941873933398e-03;-6.259668731867229496e-05;1.331656699572805636e+00;1.709095158342144316e-02;3.041565603865592493e-03;-7.272607404296138611e-06;-1.364993929936080264e-01;-1.211898641662045861e-03;-2.745267292958430971e-04;2.081181002105436662e-02;1.865207595175277788e-04;-3.532255865040578868e-03
-7.852660948803963947e+01;-7.408401940526818663e-01;-9.932475377040184128e-02;-2.595596112185738491e-03;-9.780334977516069728e-05;1.302474360647068785e+00;2.044576279641852068e-02;3.543748789690326362e-03;-8.322090877843635326e-05;-1.333573913273209399e-01;-1.535039029381124465e-03;-3.565701527481479616e-04;2.031682532616274628e-02;2.254109519093105973e-04;-3.445323107865272405e-03
-7.624195647392933495e+01;-8.142706681932541102e-01;-1.188919590972465912e-01;-3.621039627197397692e-03;-1.473323738012677353e-04;1.271577859245271114e+00;2.289852707821538047e-02;3.640363928164802587e-03;-3.191988357542641097e-04;-1.301716662776550848e-01;-1.972089695170708978e-03;-5.277953812372615516e-04;1.979117158263088427e-02;2.386402846283885992e-04;-3.354112006100029575e-03
