# state variables dim 2 stochastic 0
2.925895399358820370e+00;5.272727272727273373e-01
2.906046387893970628e+00;6.054324338425693952e-01
2.915565994437420372e+00;6.688352493165171664e-01
2.940307588954303331e+00;7.164963913160632414e-01
2.971170629420916587e+00;7.478483304595981984e-01
2.999875860266489891e+00;7.626498069355887033e-01
3.024079919631772473e+00;7.626498069355887033e-01
3.063469881946006890e+00;7.626498069355887033e-01
3.110188632085484794e+00;7.626498069355887033e-01
3.159459160495282859e+00;7.626498069355887033e-01
3.208885681446481009e+00;7.626498069355887033e-01
3.257148607158691700e+00;7.626498069355887033e-01
3.303599907638248734e+00;7.626498069355887033e-01
3.347528874403318255e+00;7.626498069355887033e-01
3.389575471586736555e+00;7.626498069355887033e-01
3.429366884121970660e+00;7.626498069355887033e-01
3.467743155573632663e+00;7.626498069355887033e-01
3.503922557817253924e+00;7.626498069355887033e-01
3.538932023553122086e+00;7.626498069355887033e-01
3.572569766508657096e+00;7.626498069355887033e-01
3.604760656076310354e+00;7.626498069355887033e-01
3.636010802103994077e+00;7.626498069355887033e-01
3.666216111167554192e+00;7.626498069355887033e-01
3.695345286924082817e+00;7.626498069355887033e-01
3.723922079657157713e+00;7.626498069355887033e-01
3.751318536194691244e+00;7.626498069355887033e-01
3.778150709276822727e+00;7.626498069355887033e-01
3.804355638342159729e+00;7.626498069355887033e-01
3.829909520703295822e+00;7.626498069355887033e-01
3.855333365307854976e+00;7.626498069355887033e-01
3.879964035216048490e+00;7.626498069355887033e-01
3.903873722620500253e+00;7.626498069355887033e-01
3.927123535664755138e+00;7.626498069355887033e-01
3.950292635540201047e+00;7.626498069355887033e-01
3.972739763639635768e+00;7.626498069355887033e-01
3.994552493166950047e+00;7.626498069355887033e-01
4.016329728539465016e+00;7.626498069355887033e-01
4.037433095646684400e+00;7.626498069355887033e-01
4.058487657379737712e+00;7.626498069355887033e-01
4.078866963620469299e+00;7.626498069355887033e-01
4.098671375961511210e+00;7.626498069355887033e-01
4.117974576076189663e+00;7.626498069355887033e-01
4.137370584540929208e+00;7.626498069355887033e-01
4.156200527462392991e+00;7.626498069355887033e-01
4.174545021427933378e+00;7.626498069355887033e-01
4.192462969159535646e+00;7.626498069355887033e-01
4.209997969687222508e+00;7.626498069355887033e-01
4.227182795093575862e+00;7.626498069355887033e-01
4.244042522981211540e+00;7.626498069355887033e-01
4.260596733272732806e+00;7.626498069355887033e-01
4.276861052900089000e+00;7.626498069355887033e-01
4.292848245311540190e+00;7.626498069355887033e-01
4.308568981690267918e+00;7.626498069355887033e-01
4.324032389150635147e+00;7.626498069355887033e-01
4.338694861769496924e+00;7.626498069355887033e-01
4.353278162650446426e+00;7.626498069355887033e-01
4.367740018050374040e+00;7.626498069355887033e-01
4.382052227777027298e+00;7.626498069355887033e-01
4.395641417851924082e+00;7.626498069355887033e-01
4.409214576422326282e+00;7.626498069355887033e-01
4.422159606389213238e+00;7.626498069355887033e-01
4.435159202658112143e+00;7.626498069355887033e-01
4.447581342326602183e+00;7.626498069355887033e-01
4.460097431626783404e+00;7.626498069355887033e-01
4.472064794038560720e+00;7.626498069355887033e-01
4.484149910242563486e+00;7.626498069355887033e-01
4.495704051499511245e+00;7.626498069355887033e-01
4.506830334936872795e+00;7.626498069355887033e-01
4.518164631058300351e+00;7.626498069355887033e-01
4.529032969323333546e+00;7.626498069355887033e-01
4.539522282672737497e+00;7.626498069355887033e-01
4.549694846021501426e+00;7.626498069355887033e-01
4.560160188248934432e+00;7.626498069355887033e-01
4.570221238538682229e+00;7.626498069355887033e-01
4.579950566217395824e+00;7.626498069355887033e-01
4.589400312025064821e+00;7.626498069355887033e-01
4.598608200915186295e+00;7.626498069355887033e-01
4.607601778106649171e+00;7.626498069355887033e-01
4.616401393979901790e+00;7.626498069355887033e-01
4.625022307863854820e+00;7.626498069355887033e-01
4.633476171220738848e+00;7.626498069355887033e-01
4.641772073627461914e+00;7.626498069355887033e-01
4.649917280682720921e+00;7.626498069355887033e-01
4.657917754774874908e+00;7.626498069355887033e-01
4.665778522762876968e+00;7.626498069355887033e-01
4.673503935698211542e+00;7.626498069355887033e-01
4.680712984893333761e+00;7.626498090081600401e-01
4.687719159162577753e+00;7.626498090081600401e-01
4.694734039134160319e+00;7.626498090081600401e-01
4.701721678541600724e+00;7.626498090081600401e-01
4.708657365291171182e+00;7.626498090081600401e-01
4.715128629880204869e+00;7.626498108019819089e-01
4.721456958742681564e+00;7.626498108019819089e-01
4.727831107724316695e+00;7.626498108019819089e-01
4.733797279890196386e+00;7.626498108222019567e-01
4.739691212008457555e+00;7.626498108222019567e-01
4.745669208020705909e+00;7.626498108222019567e-01
4.751485314940957494e+00;7.626498110013754106e-01
4.756970699581401618e+00;7.626498110013754106e-01
4.762466254382919928e+00;7.626498113546191782e-01
4.767587110565908226e+00;7.626498113546191782e-01
4.772882278561294100e+00;7.626498113546191782e-01
4.778054220567585553e+00;7.626498117407977118e-01
4.782981159942760740e+00;7.626498117407977118e-01
4.787746006526147902e+00;7.626498123374380045e-01
4.792433120242314715e+00;7.626498123374380045e-01
4.797182315751542525e+00;7.626498127238436897e-01
4.801611610608483183e+00;7.626498127238436897e-01
4.806054431029354035e+00;7.626498128542193999e-01
4.810394259647982729e+00;7.626498129363633582e-01
4.814835779545062699e+00;7.626498129363633582e-01
4.818903134289805656e+00;7.626498130036810652e-01
4.822901171548764410e+00;7.626498130519184793e-01
4.826795549268907415e+00;7.626498130519184793e-01
4.830713901312675418e+00;7.626498130658776464e-01
4.834492179809908308e+00;7.626498130658776464e-01
4.838512033924799560e+00;7.626498130658776464e-01
4.841920174227210438e+00;7.626498131502053024e-01
4.844990285259323848e+00;7.626498131534139580e-01
4.846301845935486519e+00;7.626498132470962421e-01
