# coef_V dim 2 stochastic 0
-9.648937351269438523e+01;-3.036104027964636742e-02;-2.032744355862092789e-04;-1.377910399114057327e-07;-5.454712237451531109e-10;1.423572273329839710e+00;4.240596975257915346e-05;6.566952105657719585e-06;2.745288441019511083e-09;-1.473089287822242355e-01;1.211906760190117893e-05;-5.736510111375991983e-07;2.254647357701244914e-02;-7.470435967604771577e-07;-3.849726434057565427e-03
-9.441677091034442526e+01;-1.257121987811444797e-01;-3.383112558442036288e-03;-1.004632759826762367e-05;-1.065288670609731980e-07;1.426374390947803050e+00;7.921947461948519731e-04;1.165214181710894081e-04;2.620509054196418219e-07;-1.473766230504898189e-01;1.802814180607015260e-06;-1.004216885647224444e-05;2.254331168987455669e-02;3.754532759359108240e-06;-3.849028655193098558e-03
-9.220039782314981380e+01;-2.199701564993734593e-01;-1.010348416187856202e-02;-5.549068899579623348e-05;-9.501188351634937135e-07;1.421596259731699341e+00;2.449443355059699456e-03;3.695525240718922078e-04;1.869240570329111506e-06;-1.466472653737191933e-01;-8.137964685239751361e-05;-3.144868253635024757e-05;2.241737189350434534e-02;1.848903615098151931e-05;-3.827084814377990085e-03
-8.988679147314827844e+01;-3.118560089551491998e-01;-1.989084358454906720e-02;-1.639027500015544092e-04;-3.640205897159631832e-06;1.410497509444653019e+00;4.937393389619515460e-03;7.688784030577267004e-04;6.594729657471987139e-06;-1.452603765288316140e-01;-2.330030327311050087e-04;-6.465061176541553323e-05;2.219070181708548972e-02;4.269956792679607815e-05;-3.787444994199251624e-03
-8.751497447192926415e+01;-4.004584934561474796e-01;-3.224535191573707493e-02;-3.621700015230544523e-04;-9.413710330363755929e-06;1.394249986077029213e+00;8.139161225424018653e-03;1.307155309694607581e-03;1.570302252318356295e-05;-1.433414820262530753e-01;-4.448359492936759807e-04;-1.088661526100764831e-04;2.188247168439438894e-02;7.517265795886629576e-05;-3.733747678408949611e-03
-8.511815045748855368e+01;-4.853514931331197602e-01;-4.671459625756568812e-02;-6.786507942764252732e-04;-1.971262712796573169e-05;1.373860689444321714e+00;1.189311250432112388e-02;1.957160344279174069e-03;2.614875375428482585e-05;-1.410026767784362534e-01;-7.064400149694449738e-04;-1.630817520155147804e-04;2.151055616848873697e-02;1.142665355535754657e-04;-3.668774852839007394e-03
-8.272328295082094485e+01;-5.665785689740419073e-01;-6.295222513475362547e-02;-1.148487186969138207e-03;-3.742838680187432487e-05;1.350176595388944634e+00;1.594757078725805854e-02;2.644332637386170859e-03;1.989047668082832843e-05;-1.383436281344536667e-01;-1.009984737001090593e-03;-2.291389235882235198e-04;2.109028556456804537e-02;1.578274702165316512e-04;-3.594708792573175771e-03
-8.035204014579349518e+01;-6.446763799992289989e-01;-8.078160139857892830e-02;-1.822431528132550937e-03;-7.047843518570573451e-05;1.323790497059818883e+00;1.981894085401236794e-02;3.178320233262255101e-03;-6.436792415698278091e-05;-1.354652622485268409e-01;-1.373866905096221558e-03;-3.283142065306776658e-04;2.063248838089659642e-02;2.006753178926956593e-04;-3.512628895629532622e-03
-7.802252281735498229e+01;-7.207738736023809878e-01;-1.003105490494364815e-01;-2.779975564826120404e-03;-1.403619781008558220e-04;1.294771773742255938e+00;2.239819012955024391e-02;3.095632042068530154e-03;-4.072999185797954169e-04;-1.325279028885590904e-01;-1.946536299261225622e-03;-5.771343991494148895e-04;2.012792025138177010e-02;2.124778798444637573e-04;-3.416875391464735401e-03
-7.574761650726142648e+01;-7.957053099800655005e-01;-1.211749071425778368e-01;-3.861156426563816524e-03;-1.253953408479890896e-04;1.263242184139357960e+00;2.303270990596573142e-02;2.277206205175019704e-03;-6.844580780418496602e-04;-1.294768627713995812e-01;-2.464672599669981423e-03;-6.106570998642979475e-04;1.967445897165864821e-02;3.609027448643331581e-04;-3.334653579372570675e-03
-7.353715815469608685e+01;-8.686282020015854144e-01;-1.420930138488012417e-01;-4.619347873449086705e-03;8.659244581044056588e-05;1.230214911259060351e+00;2.291446635841687396e-02;1.799668613285732022e-03;-3.457587232311709613e-04;-1.261324694707948169e-01;-2.558176112279042513e-03;-4.255081647972502878e-04;1.917710216723467198e-02;4.174357918547144664e-04;-3.266120835998309602e-03
-7.139655024617303525e+01;-9.379426397231682699e-01;-1.618273975773814044e-01;-4.893238186820969560e-03;2.664125905040837239e-04;1.196695375237708525e+00;2.293428370344940959e-02;2.031593608856852029e-03;1.313218312439801139e-04;-1.226916955799621789e-01;-2.562108510010929763e-03;-2.602027521181327074e-04;1.865175595659529506e-02;4.199533295814461553e-04;-3.162998876586664565e-03
-6.932965025301164985e+01;-1.002182343601519143e+00;-1.798185809497629961e-01;-4.868759187868665350e-03;2.480251997765137162e-04;1.163230935717761483e+00;2.319960237511331513e-02;2.646417834085923459e-03;4.912387131419393427e-04;-1.192082908764620086e-01;-2.571579057558892600e-03;-2.665362260003689698e-04;1.813045517355282854e-02;4.244673713822422201e-04;-3.081253135407635568e-03
-6.733853086107428965e+01;-1.060396928372441039e+00;-1.958899819456982883e-01;-4.826159849002031876e-03;3.570120414631006156e-05;1.130155554131540896e+00;2.367486608850555285e-02;3.323309242205141345e-03;6.590841965010696413e-04;-1.157663111389082289e-01;-2.573702628463792053e-03;-3.162615717826611217e-04;1.759232666423971025e-02;4.352905934918993580e-04;-2.990391147304150010e-03
-6.542356293128190714e+01;-1.112079547510112398e+00;-2.100610878642159562e-01;-4.926032735769414472e-03;-2.226346056448669231e-04;1.097695645784996010e+00;2.427683290306070774e-02;3.969866721456938308e-03;6.139068835873118246e-04;-1.123913831717961997e-01;-2.576686408314543542e-03;-3.569546656718713962e-04;1.707685574468964518e-02;4.317897109737955930e-04;-2.895763513990123883e-03
-6.358459600995006866e+01;-1.157090665939011220e+00;-2.224402749641312127e-01;-5.190189081552443184e-03;-4.434017916226107303e-04;1.066017742524563161e+00;2.490009373513935031e-02;4.540417401625695959e-03;4.671260982602731815e-04;-1.090824380727859477e-01;-2.608530165414180146e-03;-4.096063694003504452e-04;1.657763471669193578e-02;4.256915632412372474e-04;-2.814052799893662637e-03
-6.182103875628262557e+01;-1.195519750372521450e+00;-2.331528907481654755e-01;-5.582970127046227304e-03;-6.007899836799612814e-04;1.035224301538868907e+00;2.549349252335453286e-02;4.998624693723030532e-03;3.297593077409288753e-04;-1.058597586866860674e-01;-2.649609102864047827e-03;-4.683230510478253450e-04;1.608163876489232536e-02;4.338164341088912579e-04;-2.728988680248400911e-03
